Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-08-24,oE4a4Ob7Dg,N6zu9IJNBz,LEoDMms6E1,Leg Raise,9,0.0,fake_id_364
2021-01-12,VFIJESkMKJ,erjFOF21dc,haPJsNArxN,Reverse Barbell Curl,12,20.41168092460379,fake_id_380
2021-07-11,vC0eP0t2aI,djuvlRHUvb,CnKrWJFOkk,Dumbbell Rear Delt Raise,7,3.4019468207672983,fake_id_333
2021-03-03,bMh6nbeeoU,ACSgVaipTW,gzkScVIP8q,Dumbbell Squeeze Press,10,4.0,fake_id_337
2021-06-29,OUMFSQNzQz,EAjKaB5zWy,SFF9RPn5mT,Dumbbell Kickbacks,17,7.937875915123695,fake_id_334
2021-02-11,YvFrG2IpaW,ACSgVaipTW,GkvcFbWS8l,Dumbbell Squeeze Press,10,4.0,fake_id_337
2021-08-25,H9iF5A6SEU,9VAkz3bNl4,Z54Ztgg4dt,Decline Push Up,8,0.0,fake_id_352
2021-04-20,eI79O8kPXr,9VAkz3bNl4,V3ey2xg6oJ,Decline Push Up,9,0.0,fake_id_334
2021-07-28,8X8CS5XUrL,iQzrqsifIr,T5eI3TldhL,Lateral Step Up,20,0.0,fake_id_334
2021-05-21,kuHEbo8ZGA,9VAkz3bNl4,jbsTzHSDAj,Decline Push Up,10,0.0,fake_id_335
2021-06-07,0726a1MeBF,olwH9a4pKv,UlaIOzOio2,Knee Raise,40,0.0,fake_id_337
2021-11-10,94uAUNZFXi,xPS7RzoOGm,GVm6gihxAW,Bent Over Barbell Row,3,52.16318458509857,fake_id_364
2021-01-23,TofeaWbFQ1,wNImc4b4MY,1KtBXebNLq,Leg Curl,12,47.62725549074217,fake_id_397
2021-01-31,ySL9oVLcQF,ewEcdHovom,MUwNxeWd53,Hanging Leg Raise,10,0.0,fake_id_342
2021-03-19,TABAjQ2GeK,DdtF1OFcuQ,XMPIGhDMus,Tricep Push Up,10,0.0,fake_id_391
2021-08-29,DFmTnoD7vY,zJlvUiMLou,NPw8VmdzSq,Barbell Incline Bench Press,10,45.0,fake_id_349
2021-06-25,0itDL6XHFw,KVt5QRq9Hx,ZxVK2q75al,Side Laterals to Front Raise,13,6.8038936415345965,fake_id_334
2021-03-02,D0bKKCtf5F,dOrcZrFXST,JJPpew8gAA,Handle Band Pec Fly,8,0.0,fake_id_346
2021-10-08,f8FYwYld68,zJlvUiMLou,e1DBxUURSC,Barbell Incline Bench Press,7,52.16318458509857,fake_id_363
2021-04-29,M2fYXmvOb7,DhkjvJNsNR,6pipJCnSXB,Sit Up,12,36.28743275485118,fake_id_342
2021-10-14,U73ILFGXOU,tTFy5YOe7N,WlEB6YzlIQ,Single Arm Overhead Press,6,10.205840462301895,fake_id_357
2021-10-28,vhclDgE7bY,9fptvki4pW,BtH5CalBtG,Barbell Hip Thrust,12,24.947610018960187,fake_id_396
2021-06-01,DbHbgdpoHc,pM3aRwuufC,xIkumGFxU8,Stability Ball Hyperextension,21,0.0,fake_id_340
2021-01-10,9WFfJv8FAu,r4bOO0fDTv,DudlMSVRAM,Plank,0,0.0,fake_id_344
2021-01-09,eo207RjjxR,otjt26R0oL,U5UPnsMwg1,Barbell Shoulder Press,6,34.01946820767298,fake_id_397
2021-01-05,w44QBMzc0a,58REE5sJU1,rEkRM7Qp6D,Russian Twist,18,6.8038936415345965,fake_id_371
2021-10-18,Qg2hCSWGIp,ewEcdHovom,hKEBJO4dgA,Hanging Leg Raise,10,0.0,fake_id_379
2021-08-05,FOJVeW6yrC,243X43p1XP,4pCnn5h7JH,Seated Leg Curl,10,43.091326396385774,fake_id_383
2021-03-02,ZqaWqXH9CY,nNMm3ywt6H,2Edh1uc8Qy,Pike Push Up,9,0.0,fake_id_367
2021-05-05,wvdm0rCl9E,BTmBzxhAmZ,1Js8NxAiiP,Dumbbell Pullover,10,2.0,fake_id_337
2021-02-20,zU5ByASey5,BTmBzxhAmZ,WGqch7XGr7,Dumbbell Pullover,10,9.071858188712795,fake_id_382
2021-10-18,2a69Wd1X0e,3GvUTFN8up,cfEGfxxyFn,Calf Raise,36,0.0,fake_id_343
2021-03-09,wEOYzlmb3I,y2Gg0PEzd8,VnDNrxxbyL,Preacher Curl,5,29.483539113316585,fake_id_383
2021-09-22,XPdGW3ipcH,UThEK7cf4f,wFNV93OEbt,Machine Fly,10,58.96707822663317,fake_id_353
2021-08-21,G3tB8JlbRY,G1mxtZtEs5,uoHdBQq28R,Back Squat,10,52.16318458509857,fake_id_352
2021-06-08,RLQUmWE6A4,N6zu9IJNBz,2uiySyaUFa,Leg Raise,10,0.0,fake_id_383
2021-06-04,HAw8arBWJo,9VAkz3bNl4,sVF3ycDfPU,Decline Push Up,13,0.0,fake_id_361
2021-09-02,HSwPzLzVHp,9VAkz3bNl4,hfkRwTBB7W,Decline Push Up,10,0.0,fake_id_335
2021-05-09,L5qqbR3OMJ,DhkjvJNsNR,HSYp8oD7wp,Sit Up,14,0.0,fake_id_330
2021-08-02,N0G6G3BaOg,3GvUTFN8up,N1cbIULV5I,Calf Raise,40,0.0,fake_id_337
2021-07-08,vyBBbdQG7V,G1mxtZtEs5,HB6eAg3Bvs,Back Squat,15,25.0,fake_id_344
2021-01-28,bszCzXNiBc,ewEcdHovom,tCOL4oOm69,Hanging Leg Raise,11,0.0,fake_id_379
2021-05-10,3zvR6VcYGE,1mSqEHZVVv,zM3ZTNwVhU,Machine Reverse Fly,10,58.96707822663317,fake_id_369
2021-01-28,NtBL9pfkm9,DdtF1OFcuQ,H32qIdQa0M,Tricep Push Up,8,0.0,fake_id_346
2021-02-08,zRbr3GYT0O,tTFy5YOe7N,gDci1HRvws,Single Arm Overhead Press,10,6.8038936415345965,fake_id_365
2021-06-11,YRVwwZ1Wij,ACSgVaipTW,nipm8H2F7N,Dumbbell Squeeze Press,12,15.87575183024739,fake_id_343
2021-04-23,BNkIplvDfM,UQBXLgsfXN,AdP09LZFmt,Dumbbell Shrug,8,31.75150366049478,fake_id_369
2021-05-18,AZQTIfuqtN,k3yxx2a6oz,ets6HNw8Nx,Seated Machine Calf Press,14,29.483539113316585,fake_id_331
2021-07-08,TcK6F1dgVz,G1mxtZtEs5,RGqjj9gmAl,Back Squat,3,47.62725549074217,fake_id_364
2021-01-06,UFWSc2VCto,UQBXLgsfXN,32z6sTBiTP,Dumbbell Shrug,8,31.343270042002704,fake_id_334
2021-05-11,8ktGOcamhd,Gx6Z2fevPD,77lsetwGYI,Incline Dumbbell Row,15,20.41168092460379,fake_id_334
2021-01-08,CYUZvTNvlx,58REE5sJU1,54ukPFlmox,Russian Twist,18,6.8038936415345965,fake_id_371
2021-01-20,RNvo5s6YEz,DdtF1OFcuQ,6Gdk0vMDos,Tricep Push Up,10,0.0,fake_id_341
2021-03-08,AGOj7JVUIn,UThEK7cf4f,SH5GHj6XQ7,Machine Fly,8,20.41168092460379,fake_id_361
2021-02-25,TnajKi1ZCE,aIzmfLklht,S5YODzWEO9,Dumbbell Step Up,6,13.607787283069193,fake_id_368
2021-09-27,0DG5h162wz,243X43p1XP,fvQbbdY2n5,Seated Leg Curl,15,27.215574566138386,fake_id_383
2021-10-23,ngbRDqEpbj,243X43p1XP,zwCqQ07XhN,Seated Leg Curl,12,40.82336184920758,fake_id_342
2021-06-21,48GLX5vTzG,UQBXLgsfXN,3ejEG3OoJO,Dumbbell Shrug,14,3.4019468207672983,fake_id_354
2021-10-01,xAImdbBYUS,KVt5QRq9Hx,GAPclr1lTL,Side Laterals to Front Raise,8,4.535929094356398,fake_id_354
2021-05-29,x01lCAmKU5,k3yxx2a6oz,CRLMBbQIZG,Seated Machine Calf Press,10,61.235042773811365,fake_id_342
2021-07-28,nFhu8mNBW6,EAjKaB5zWy,XVM7M646BG,Dumbbell Kickbacks,11,5.896707822663316,fake_id_330
2021-04-02,IqmH57SbDE,uHBREgyju0,JFzNLbnwca,Step Up,5,0.0,fake_id_388
2021-11-09,joGjLtpAAl,AF7Qq7XK2r,HZn5dElSG8,Air Squats,10,0.0,fake_id_364
2021-04-23,77mJC2pvkS,G1mxtZtEs5,qxlDnymvgH,Back Squat,12,56.69911367945497,fake_id_383
2021-01-20,h0jT3kQUfT,9VAkz3bNl4,tpe7ojuNAa,Decline Push Up,9,0.0,fake_id_372
2021-03-10,tVz0oiNWmZ,xPS7RzoOGm,sFQHLA8yQU,Bent Over Barbell Row,7,74.84283005688056,fake_id_342
2021-07-25,1BAladwdan,EAjKaB5zWy,dH7H2II8sy,Dumbbell Kickbacks,15,8.0,fake_id_344
2021-02-20,zU5ByASey5,BTmBzxhAmZ,GvuBcyzRi4,Dumbbell Pullover,10,9.071858188712795,fake_id_382
2021-02-28,mtjPHlVVXe,06kzIMnTzR,IhOxUDmjIL,Oblique Crunch,7,0.0,fake_id_330
2021-05-27,3C4tu5Gwu8,olwH9a4pKv,DIAuMLjdSY,Knee Raise,100,0.0,fake_id_337
2021-11-04,AzJJQceYp8,zJlvUiMLou,iy4j9E0WBb,Barbell Incline Bench Press,5,55.0,fake_id_339
2021-10-30,PHrNTdcRpf,3GvUTFN8up,hZDlhbhWU6,Calf Raise,18,0.0,fake_id_371
2021-01-30,CmJBAxiC7n,DhkjvJNsNR,ehztnrW2Ok,Sit Up,15,0.0,fake_id_352
2021-06-15,4l4l9B51SA,erjFOF21dc,9vTaMECE8M,Reverse Barbell Curl,12,22.67964547178199,fake_id_394
2021-02-04,q0F7mvFlrr,xPS7RzoOGm,8HRmajT9nA,Bent Over Barbell Row,12,58.96707822663317,fake_id_356
2021-07-23,ENyzYVPuK0,243X43p1XP,g7AHoYxnA1,Seated Leg Curl,10,68.03893641534596,fake_id_352
2021-01-15,h8yfkxrQur,djuvlRHUvb,RE4C9RiBnS,Dumbbell Rear Delt Raise,16,5.443114913227677,fake_id_346
2021-06-10,lYrzVemDOE,so3n0BqhED,mCuRceet8n,Smith Machine Calf Raise,10,77.11079460405875,fake_id_397
2021-07-22,rpgDDHZIMC,wNarovWdLy,j8hjw9zKuP,Cable Crunch,15,40.82336184920758,fake_id_331
2021-09-29,9HIlf08coI,xPS7RzoOGm,2QsgjlMhUs,Bent Over Barbell Row,3,79.37875915123695,fake_id_331
2021-09-17,cEZzF0rRxI,erjFOF21dc,tCcZjHfHB5,Reverse Barbell Curl,15,9.071858188712795,fake_id_355
2021-06-14,GDJ3RWBQ4R,gALxFFZcI4,dI4EALqxQR,Dumbbell Decline Bench Press,10,20.0,fake_id_339
2021-04-09,tEEW6ZXrJM,DhkjvJNsNR,ou62TJdsku,Sit Up,12,0.0,fake_id_389
2021-03-23,LB4cn4hlCJ,AF7Qq7XK2r,jNZAhH4oJf,Air Squats,12,0.0,fake_id_330
2021-03-04,yQACVYXtv8,zJlvUiMLou,tWgFf2UnDS,Barbell Incline Bench Press,6,70.30690096252415,fake_id_375
2021-03-29,tZbwASSvGH,gALxFFZcI4,5BCDBOmNHs,Dumbbell Decline Bench Press,15,13.607787283069193,fake_id_350
2021-11-03,IBoAoD6gOt,djuvlRHUvb,bQhDa629jG,Dumbbell Rear Delt Raise,15,6.8038936415345965,fake_id_343
2021-05-23,ITfssOhgnA,DdtF1OFcuQ,Q0YbZrBofE,Tricep Push Up,10,0.0,fake_id_373
2021-03-10,reVqFiDUYc,dFycDkJyHe,XdPueMFEBy,Dumbbell Shoulder Raise,5,5.669911367945497,fake_id_371
2021-01-09,AeonqbtYWe,dFycDkJyHe,UbbM7Tn6AB,Dumbbell Shoulder Raise,8,5.4,fake_id_352
2021-08-02,4xyi6uNZeq,BTmBzxhAmZ,f3ittrmsEi,Dumbbell Pullover,10,24.947610018960187,fake_id_343
2021-08-20,GjczGuBlqb,ACSgVaipTW,BdWCdLGqLT,Dumbbell Squeeze Press,12,18.14371637742559,fake_id_340
2021-04-30,HUWxuYpLC1,UThEK7cf4f,4CYfu09cCo,Machine Fly,10,47.62725549074217,fake_id_383
2021-02-15,USAl51IXYx,k3yxx2a6oz,8cr7xzJ0Ms,Seated Machine Calf Press,12,45.35929094356398,fake_id_383
2021-10-01,IIywhIenqN,BTmBzxhAmZ,OF7h35J67d,Dumbbell Pullover,10,18.14371637742559,fake_id_394
2021-06-14,BAUUMuaFUK,nNMm3ywt6H,ipA0DjPiYA,Pike Push Up,5,0.0,fake_id_396
2021-03-05,BxuM6YqGhz,xPS7RzoOGm,XvBWdC1JtU,Bent Over Barbell Row,4,30.0,fake_id_339
2021-11-11,E79VMi9BDS,tTFy5YOe7N,TbOqYFClY8,Single Arm Overhead Press,15,6.8038936415345965,fake_id_357
2021-01-10,OOta3YXlam,243X43p1XP,HtdBTk0e0i,Seated Leg Curl,5,54.43114913227677,fake_id_383
2021-08-11,8Q9c34wwsE,G1mxtZtEs5,8F4Gu6eTuZ,Back Squat,8,72.57486550970236,fake_id_372
2021-01-22,lRSrNHciCg,3GvUTFN8up,uJHIY4k70u,Calf Raise,15,0.0,fake_id_375
2021-02-27,tXuhz5U05g,otjt26R0oL,sBF0OVoPkD,Barbell Shoulder Press,6,38.55539730202938,fake_id_397
2021-08-26,kG1Bc97hSL,WoEeZr6Uwx,9jys6bYdFd,Single Arm Lat Pulldown,12,31.75150366049478,fake_id_343
2021-10-08,gaiJzUgvYg,aIzmfLklht,izkwPVEl6o,Dumbbell Step Up,9,11.339822735890994,fake_id_331
2021-02-01,zqurVeROn0,xPS7RzoOGm,O0WEBM6Wnh,Bent Over Barbell Row,12,45.35929094356398,fake_id_353
2021-08-23,7htZZL3dC8,WoEeZr6Uwx,8h1f8mXAeR,Single Arm Lat Pulldown,12,13.607787283069193,fake_id_355
2021-01-18,vVP8wGBKEl,243X43p1XP,a7D9iEZ0k5,Seated Leg Curl,12,72.57486550970236,fake_id_331
2021-07-07,byhJI65D2i,k4ivWt2zuv,tyfQooBffx,Barbell Glute Bridge,8,81.64672369841516,fake_id_346
2021-09-08,d4UHFIaCRz,G1mxtZtEs5,PZkUQnilmI,Back Squat,6,74.84283005688056,fake_id_394
2021-03-29,qs2dxtwk6p,243X43p1XP,fzxFu0sPMu,Seated Leg Curl,10,49.895220037920375,fake_id_376
2021-05-03,bQD96mejzA,DdtF1OFcuQ,98uMXMXaNR,Tricep Push Up,9,0.0,fake_id_378
2021-06-07,0726a1MeBF,UQBXLgsfXN,igIMTESmSd,Dumbbell Shrug,10,4.0,fake_id_337
2021-07-06,R9kaGVJieb,qfkBJ4A5eQ,8bBgCQbH7Y,Dead Bug,8,0.0,fake_id_366
2021-05-02,DkqU7Kvy2v,xPS7RzoOGm,7AsThVF72i,Bent Over Barbell Row,10,61.235042773811365,fake_id_373
2021-01-17,ATzuDQDLkn,AF7Qq7XK2r,HtSfNnBdIv,Air Squats,20,0.0,fake_id_388
2021-04-28,pIp9Eg5bUV,9fptvki4pW,UdCpDtrBRA,Barbell Hip Thrust,20,40.82336184920758,fake_id_343
2021-07-10,XNBnoAkORf,zJlvUiMLou,jmKIF0Af6n,Barbell Incline Bench Press,8,65.77097186816776,fake_id_367
2021-04-19,DkWFaZFrtK,G1mxtZtEs5,aq8khHThPy,Back Squat,10,83.91468824559335,fake_id_331
2021-06-05,FuaXY5iJHn,HggeHLeipS,l8FaMv9G5L,Cable Double Bicep Curl,15,18.14371637742559,fake_id_338
2021-09-30,SvjJaty8Fu,EAjKaB5zWy,JAwKD8B1Da,Dumbbell Kickbacks,12,4.535929094356398,fake_id_354
2021-10-29,v65UDwlP7x,N6zu9IJNBz,DhIUGQXtPQ,Leg Raise,11,0.0,fake_id_340
2021-11-08,A74nV58dbn,9fptvki4pW,Askp14qtOt,Barbell Hip Thrust,10,43.091326396385774,fake_id_382
2021-08-16,hpd2xS5Qyr,ACSgVaipTW,8m1bMNSQ8c,Dumbbell Squeeze Press,14,20.0,fake_id_349
2021-06-19,DjKTwmyVS9,Mok6zwcCl9,KFt43e7XOL,Cable Upright Row,10,13.607787283069193,fake_id_332
2021-05-06,jwQPQ3YDWJ,tTFy5YOe7N,Gobi2vrw87,Single Arm Overhead Press,11,8.0,fake_id_344
2021-05-20,ysFDEK4c4q,olwH9a4pKv,m9Enxea5MX,Knee Raise,12,0.0,fake_id_337
2021-10-28,vhclDgE7bY,9fptvki4pW,yRAGX3Yt5r,Barbell Hip Thrust,12,24.947610018960187,fake_id_396
2021-07-07,Au3EKsGBUO,nNMm3ywt6H,8dKXOjmmBy,Pike Push Up,5,0.0,fake_id_344
2021-01-20,OuAfFHTxv5,AF7Qq7XK2r,HtEXTDRWuQ,Air Squats,15,9.071858188712795,fake_id_381
2021-09-09,iIGeSL7wXV,jgnSb5e39S,Urm38GzxX1,Australian Chin Up,16,0.0,fake_id_360
2021-03-03,YIkgeH4Rpm,3GvUTFN8up,00xCQ8NewE,Calf Raise,12,0.0,fake_id_362
2021-10-19,7amEvTgLPN,9fptvki4pW,eW9XhorGYN,Barbell Hip Thrust,12,22.67964547178199,fake_id_396
2021-01-29,YUvp2Dvtuo,BN1DjSE1Zi,jGswrencHB,Romanian Deadlift,12,40.0,fake_id_351
2021-05-02,78CYsRVASS,so3n0BqhED,1cGegz6sbc,Smith Machine Calf Raise,10,40.0,fake_id_351
2021-09-01,2zW3BFr6nr,BTmBzxhAmZ,zXcLUKL49n,Dumbbell Pullover,11,6.8038936415345965,fake_id_354
2021-04-07,AYNTwKHI4R,243X43p1XP,IHclKmUZea,Seated Leg Curl,5,64.86378604929648,fake_id_341
2021-06-24,dqUCYhzyWY,Gx6Z2fevPD,R4ZEBfJRwT,Incline Dumbbell Row,15,13.607787283069193,fake_id_335
2021-01-07,hS1WfUbiE8,k3yxx2a6oz,QG6CDmEXSW,Seated Machine Calf Press,8,49.895220037920375,fake_id_383
2021-08-18,ujgUT9d8w9,dFycDkJyHe,BTYIGn6on8,Dumbbell Shoulder Raise,11,5.669911367945497,fake_id_369
2021-02-20,QNrkc8Y3CV,G1mxtZtEs5,ESmxOS4x3h,Back Squat,5,115.66619190608813,fake_id_342
2021-06-23,6R4oTmsP1X,dFycDkJyHe,jWgPDipdAi,Dumbbell Shoulder Raise,6,7.937875915123695,fake_id_333
2021-09-23,oHSnVrr60V,06kzIMnTzR,ylBOKYEqvW,Oblique Crunch,15,0.0,fake_id_346
2021-03-15,YgrpIZOPAq,G1mxtZtEs5,viKptioIAg,Back Squat,5,79.37875915123695,fake_id_331
2021-01-12,zRBmzCy7de,otjt26R0oL,rT9Sq9ojTC,Barbell Shoulder Press,5,43.091326396385774,fake_id_331
2021-07-26,LlNUZ8NYZM,9VAkz3bNl4,kNkaIn6XXg,Decline Push Up,9,0.0,fake_id_364
2021-01-13,l7FHDSm7SF,243X43p1XP,9GRA3QzzzK,Seated Leg Curl,10,65.77097186816776,fake_id_342
2021-06-25,KHdQNF1D4x,9VAkz3bNl4,xlphFddDdb,Decline Push Up,8,0.0,fake_id_366
2021-05-31,kQGWwdvX83,otjt26R0oL,NcRQCqpZsV,Barbell Shoulder Press,15,43.091326396385774,fake_id_379
2021-09-23,NnN7Zyd9RI,G1mxtZtEs5,F8QAbPyRe0,Back Squat,10,70.30690096252415,fake_id_336
2021-07-14,6i1ed0NmIw,AkKyo5MAvA,HYfGXzWLXB,Kettlebell Front Squat,12,11.339822735890994,fake_id_361
2021-05-19,Da6wVcXPy0,aIzmfLklht,NfaPTTaEEX,Dumbbell Step Up,10,6.8038936415345965,fake_id_346
2021-07-29,nZeSVX2h65,djuvlRHUvb,vfv8dsRzkJ,Dumbbell Rear Delt Raise,7,4.535929094356398,fake_id_389
2021-03-01,GUR7niHDDf,jgnSb5e39S,Dd27ZMj3Op,Australian Chin Up,8,0.0,fake_id_332
2021-06-01,QyMUJYrTrl,KVt5QRq9Hx,wzDBUjP3J9,Side Laterals to Front Raise,8,11.339822735890994,fake_id_342
2021-09-01,4SUlDaeNTy,BN1DjSE1Zi,95NzBV09Ur,Romanian Deadlift,14,49.895220037920375,fake_id_346
2021-02-09,ZT4JqIt7F1,otjt26R0oL,IZAtwFA8w6,Barbell Shoulder Press,12,27.215574566138386,fake_id_385
2021-09-07,bGLxWlvbt4,EAjKaB5zWy,rcA7lR0G09,Dumbbell Kickbacks,14,11.339822735890994,fake_id_363
2021-02-11,e9sSuiba3d,58REE5sJU1,IuguliMQ0W,Russian Twist,15,1.1339822735890994,fake_id_332
2021-09-19,NCKxMZxdUE,Yw1aA3soIp,uMCwVFw44i,Dumbbell Sumo Squat,11,10.205840462301895,fake_id_357
2021-03-08,UMCgAv3pEG,9fptvki4pW,cESQnaRpVD,Barbell Hip Thrust,12,27.215574566138386,fake_id_371
2021-07-19,XwzAN6WmFL,xPS7RzoOGm,xt9kLAeUOQ,Bent Over Barbell Row,10,61.235042773811365,fake_id_331
2021-06-24,xe5Fo702LH,BN1DjSE1Zi,JeqZledYYC,Romanian Deadlift,15,43.091326396385774,fake_id_360
2021-04-21,Ui4vqwYcaW,9VAkz3bNl4,RwDTH8in9X,Decline Push Up,12,0.0,fake_id_352
2021-02-23,P5laNrzquH,djuvlRHUvb,e6EvcsIgtI,Dumbbell Rear Delt Raise,4,12.5,fake_id_349
2021-05-02,5HEODuGYyh,s5tzCNPRXw,emIJpmzmPA,Lunge Jump,5,0.0,fake_id_344
2021-02-09,wFsxWUPD1a,9VAkz3bNl4,amDK5CGqWO,Decline Push Up,10,0.0,fake_id_337
2021-06-02,TTVE1dCvkx,243X43p1XP,hlKCN6f1CQ,Seated Leg Curl,12,81.64672369841516,fake_id_343
2021-04-28,Z1LjMxJGm6,erjFOF21dc,L58FwkcaRj,Reverse Barbell Curl,15,18.14371637742559,fake_id_369
2021-08-09,Hb8taLZUOG,9VAkz3bNl4,ySujO3zNMC,Decline Push Up,9,0.0,fake_id_374
2021-09-01,J5TblSs4Bs,qfkBJ4A5eQ,mAQ1G56nRQ,Dead Bug,10,0.0,fake_id_332
2021-10-31,eh3S6dMr8d,BN1DjSE1Zi,8DRUNNatHk,Romanian Deadlift,12,43.091326396385774,fake_id_352
2021-02-27,YLv8rHo8gv,zJlvUiMLou,fQ8ZJhbbIF,Barbell Incline Bench Press,12,28.122760385009663,fake_id_334
2021-02-14,mwDo14k0Nf,KVt5QRq9Hx,Ix2Hkyq4VW,Side Laterals to Front Raise,16,2.267964547178199,fake_id_357
2021-02-18,coEl16o1CA,EAjKaB5zWy,o1UucDdeJf,Dumbbell Kickbacks,9,7.937875915123695,fake_id_334
2021-08-17,7TfmdFvRoX,erjFOF21dc,nP8hcjVfoD,Reverse Barbell Curl,12,13.607787283069193,fake_id_355
2021-07-30,0fuULkn3IJ,BTmBzxhAmZ,OzFILgWQTL,Dumbbell Pullover,8,22.67964547178199,fake_id_394
2021-03-25,AAfpGRAx0Q,otjt26R0oL,X0sH80taE4,Barbell Shoulder Press,8,27.215574566138386,fake_id_394
2021-06-26,kGD72ExOZ3,aIzmfLklht,RCD2N5MIB3,Dumbbell Step Up,8,9.071858188712795,fake_id_368
2021-09-27,ILWWzAqy9g,N6zu9IJNBz,pJgI1T9Edt,Leg Raise,10,0.0,fake_id_391
2021-02-20,tOLb3AOvzH,r4bOO0fDTv,PHDEFHLXeE,Plank,0,0.0,fake_id_351
2021-06-16,G3eWN3Uvm0,otjt26R0oL,BdDkJxhB2f,Barbell Shoulder Press,10,13.607787283069193,fake_id_348
2021-07-21,ioJ69uDZ9J,EAjKaB5zWy,2oWCtBIIVo,Dumbbell Kickbacks,17,4.535929094356398,fake_id_359
2021-08-30,yZ8Qehw2Vt,N6zu9IJNBz,eSbHG0CnqH,Leg Raise,11,0.0,fake_id_357
2021-09-28,SddnY7fjM2,9VAkz3bNl4,jCf7shQFrs,Decline Push Up,5,0.0,fake_id_396
2021-11-08,akASX738lr,DhkjvJNsNR,uMqfNzOqtR,Sit Up,17,0.0,fake_id_366
2021-07-04,b70T61uA5M,otjt26R0oL,PlrzagjcPb,Barbell Shoulder Press,4,24.947610018960187,fake_id_371
2021-03-11,3MtgTzYfZS,ACSgVaipTW,nA8qA1gGV7,Dumbbell Squeeze Press,10,4.0,fake_id_337
2021-08-19,xuUCh0euCL,QFhUumXlvb,4QuEHZI8Kp,Reverse Grip Barbell Bent Over Row,12,12.0,fake_id_387
2021-06-22,cl5lpCPx9e,G1mxtZtEs5,0JUsIDuVUl,Back Squat,13,18.14371637742559,fake_id_357
2021-05-16,53LjAMh7s3,9q2Cdgm0FM,1S5Mr0kQws,Machine Leg Press,10,61.235042773811365,fake_id_382
2021-05-13,8IheJhGVU2,djuvlRHUvb,08KAUvHxJY,Dumbbell Rear Delt Raise,10,9.071858188712795,fake_id_343
2021-02-04,JuVu48qsFa,Mok6zwcCl9,Z2qX1ROZNo,Cable Upright Row,8,56.69911367945497,fake_id_397
2021-09-09,0rqzqAt4Xw,UThEK7cf4f,KYWjGRUJYN,Machine Fly,12,49.895220037920375,fake_id_397
2021-09-04,FRCzTmhJm6,ewEcdHovom,GdllMnUbWS,Hanging Leg Raise,10,0.0,fake_id_397
2021-01-11,aHjOst0gE8,58REE5sJU1,ldpwOl1Cqp,Russian Twist,15,6.8038936415345965,fake_id_371
2021-06-15,Ebox2w3l8x,G1mxtZtEs5,QGrSTxxB8b,Back Squat,6,18.14371637742559,fake_id_374
2021-06-28,gGjnvawVaf,iQzrqsifIr,liDvdlfqIf,Lateral Step Up,7,0.0,fake_id_344
2021-08-17,x8gR25pEd4,uHBREgyju0,hzoSFNd3U6,Step Up,9,0.0,fake_id_369
2021-02-01,HaY9eM0GT0,9VAkz3bNl4,lH4Db6bdUa,Decline Push Up,10,0.0,fake_id_362
2021-07-25,e0cJI9j1AE,r4bOO0fDTv,tWVtRgJ2O2,Plank,0,0.0,fake_id_360
2021-09-22,WZfpr8deYp,UQBXLgsfXN,NCepDjtlNn,Dumbbell Shrug,12,24.947610018960187,fake_id_397
2021-06-02,pD0cagMzG5,G1mxtZtEs5,s6ybpvb3tb,Back Squat,5,124.73805009480093,fake_id_335
2021-10-28,6QvhFfJCOc,otjt26R0oL,IhQhqzp83J,Barbell Shoulder Press,2,70.30690096252415,fake_id_379
2021-05-16,3xiKUdd5BR,QFhUumXlvb,rmCHV98UAd,Reverse Grip Barbell Bent Over Row,12,43.091326396385774,fake_id_367
2021-01-08,NvEURbCJsx,HpJxPvuCBP,cPwZvcTpa5,Dumbbell Clean,13,8.0,fake_id_344
2021-07-15,yYfInA1w15,qfkBJ4A5eQ,H8uNplK1PD,Dead Bug,8,0.0,fake_id_366
2021-10-25,WsFxLlVVgi,y2Gg0PEzd8,MrSRt0WGCo,Preacher Curl,22,20.0,fake_id_349
2021-08-12,TazBt3nloW,243X43p1XP,w6uyoxi1gS,Seated Leg Curl,10,47.62725549074217,fake_id_383
2021-07-12,25NaDTyKw2,G1mxtZtEs5,FgY8PsAPx2,Back Squat,8,65.77097186816776,fake_id_394
2021-04-06,6cYYFkZSsY,so3n0BqhED,DSODtAJz0a,Smith Machine Calf Raise,10,65.77097186816776,fake_id_371
2021-06-10,XL1oq7shLJ,BTmBzxhAmZ,bFral6f7c7,Dumbbell Pullover,10,4.0,fake_id_337
2021-03-30,BOEGgPna3Y,xPS7RzoOGm,tFsPGH81tN,Bent Over Barbell Row,9,73.48205132857363,fake_id_334
2021-03-24,rjtgSKdVfr,dFycDkJyHe,AKTRKwiTmo,Dumbbell Shoulder Raise,10,6.8038936415345965,fake_id_383
2021-06-15,DxPPyd6pRx,06kzIMnTzR,C3zBDKBPQj,Oblique Crunch,13,0.0,fake_id_392
2021-08-16,XwXTXc5ANT,G1mxtZtEs5,q30B4Hesx5,Back Squat,12,27.215574566138386,fake_id_355
2021-01-09,prhL7jqO99,WoEeZr6Uwx,kkCrwjYdYS,Single Arm Lat Pulldown,15,24.947610018960187,fake_id_343
